,Percentile,Gain
140,0.3349282296650718,0.2883435582822086
141,0.3373205741626794,0.294478527607362
142,0.3397129186602871,0.3006134969325153
143,0.34210526315789475,0.3067484662576687
144,0.3444976076555024,0.3067484662576687
145,0.34688995215311,0.3067484662576687
146,0.3492822966507177,0.3128834355828221
147,0.35167464114832536,0.3128834355828221
148,0.35406698564593303,0.31901840490797545
149,0.35645933014354064,0.31901840490797545
150,0.3588516746411483,0.31901840490797545
151,0.361244019138756,0.31901840490797545
152,0.36363636363636365,0.31901840490797545
153,0.3660287081339713,0.31901840490797545
154,0.3684210526315789,0.32515337423312884
155,0.3708133971291866,0.32515337423312884
156,0.37320574162679426,0.32515337423312884
157,0.37559808612440193,0.3312883435582822
158,0.37799043062200954,0.3312883435582822
159,0.3803827751196172,0.3374233128834356
160,0.3827751196172249,0.3374233128834356
